run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	base_count	fastq_ftp	fastq_md5
ERR8050279	SAMEA12338477	ERX7616996	PRJEB49971	9606	Homo sapiens	16880199980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050279/ERR8050279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050279/ERR8050279_2.fastq.gz	9660a43c3c13d5f775a3a8d0d1c44f4f;ff47952a07e3c4785bf3ac9942ad7acb
ERR8050280	SAMEA12338478	ERX7616997	PRJEB49971	9606	Homo sapiens	14904186810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050280/ERR8050280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050280/ERR8050280_2.fastq.gz	98b40e1dfc49fc04ee68ac7cedabe26e;2900df697a05683ba3f33a8a47f36828
ERR8050281	SAMEA12338479	ERX7616998	PRJEB49971	9606	Homo sapiens	11375486316	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050281/ERR8050281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050281/ERR8050281_2.fastq.gz	cd56969f4fcd7d9897d9c393c36ca2fd;cc2161b9446306dcda46cbcbc7e5567c
ERR8050282	SAMEA12338480	ERX7616999	PRJEB49971	9606	Homo sapiens	15413246794	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050282/ERR8050282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050282/ERR8050282_2.fastq.gz	ff11f57456032d83a54e39f6e5503cd9;6e84f802caec50b79c9f01626d0accf3
ERR8050283	SAMEA12338481	ERX7617000	PRJEB49971	9606	Homo sapiens	8710678537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050283/ERR8050283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050283/ERR8050283_2.fastq.gz	cdf176d2d51fb59656545a73f7eb7bd7;9610b996040cb2f3ae4565d95c9d11c3
ERR8050284	SAMEA12338482	ERX7617001	PRJEB49971	9606	Homo sapiens	8509831881	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050284/ERR8050284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050284/ERR8050284_2.fastq.gz	5d1dca6c4a0d48797118964757e13e56;8ef2e7181078f065f7035e6c73310ecb
ERR8050285	SAMEA12338483	ERX7617002	PRJEB49971	9606	Homo sapiens	2371969279	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050285/ERR8050285.fastq.gz	10c4b1424c3521f5c9e1f908a7fe9181
ERR8050286	SAMEA12338484	ERX7617003	PRJEB49971	9606	Homo sapiens	2798272787	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050286/ERR8050286.fastq.gz	f0233b321d59424e4e3e4a8f1db61603
ERR8050287	SAMEA12338485	ERX7617004	PRJEB49971	9606	Homo sapiens	982424117	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050287/ERR8050287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050287/ERR8050287_2.fastq.gz	71d38cfc71e2f59811a28fc7223ead11;25ee63ccb914ddc849b7afadc3ff238d
ERR8050288	SAMEA12338486	ERX7617005	PRJEB49971	9606	Homo sapiens	9313728166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050288/ERR8050288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050288/ERR8050288_2.fastq.gz	a6a25a94cad90a76354f65cfebbb2efe;b1e648a2c6ba67ddad89c7b0ca7ba531
ERR8050289	SAMEA12338487	ERX7617006	PRJEB49971	9606	Homo sapiens	9709376069	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050289/ERR8050289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050289/ERR8050289_2.fastq.gz	fd39dc60e06b10cc5c78fe2c8ba3c709;95f90b5b8091d235d1689ecbd7965ec3
ERR8050290	SAMEA12338488	ERX7617007	PRJEB49971	9606	Homo sapiens	3467743753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050290/ERR8050290.fastq.gz	72bb25d49ac97e12c81dbb60bdeb3706
ERR8050291	SAMEA12338489	ERX7617008	PRJEB49971	9606	Homo sapiens	6895493379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050291/ERR8050291.fastq.gz	9af28a125f511a6776f3a09bda5d1445
ERR8050292	SAMEA12338490	ERX7617009	PRJEB49971	9606	Homo sapiens	4741646350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050292/ERR8050292.fastq.gz	3b6cd742d541311cf2047c38a8991ecf
ERR8050293	SAMEA12338491	ERX7617010	PRJEB49971	9606	Homo sapiens	6128512742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050293/ERR8050293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050293/ERR8050293_2.fastq.gz	7355342d1bf823d7ccb1589d277eec97;71baf0d528c8499828f55c9ea2a9d7e4
ERR8050294	SAMEA12338492	ERX7617011	PRJEB49971	9606	Homo sapiens	11232706213	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050294/ERR8050294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050294/ERR8050294_2.fastq.gz	d73e9b7bb18a37eae1b9307963b5228b;afbd3c54638c35bb87d9a87385786606
ERR10077588	SAMEA110591382	ERX9617188	PRJEB55223	9606	Homo sapiens	194569219328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/088/ERR10077588/ERR10077588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/088/ERR10077588/ERR10077588_2.fastq.gz	2908c41368063182b9c14559d83de36a;28fcbf99fd09141f3b60d9b5383d1393
ERR10077596	SAMEA110591377	ERX9617196	PRJEB55223	9606	Homo sapiens	0		
ERR10077597	SAMEA110591377	ERX9617197	PRJEB55223	9606	Homo sapiens	0		
ERR10077598	SAMEA110591377	ERX9617198	PRJEB55223	9606	Homo sapiens	0		
ERR10077599	SAMEA110591378	ERX9617199	PRJEB55223	9606	Homo sapiens	0		
ERR10077600	SAMEA110591378	ERX9617200	PRJEB55223	9606	Homo sapiens	0		
ERR10077601	SAMEA110591379	ERX9617201	PRJEB55223	9606	Homo sapiens	0		
ERR10077602	SAMEA110591380	ERX9617202	PRJEB55223	9606	Homo sapiens	0		
ERR10077603	SAMEA110591381	ERX9617203	PRJEB55223	9606	Homo sapiens	0		
ERR10077604	SAMEA110591377	ERX9617204	PRJEB55223	9606	Homo sapiens	11679295557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/004/ERR10077604/ERR10077604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/004/ERR10077604/ERR10077604_2.fastq.gz	8c17b61d0fa456bc61b32d88ceab89b7;941fd3022f1b9d46445130a991819a9b
ERR10077605	SAMEA110591377	ERX9617205	PRJEB55223	9606	Homo sapiens	11378899019	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/005/ERR10077605/ERR10077605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/005/ERR10077605/ERR10077605_2.fastq.gz	5c9788a6b5e8e88471b4490ce23d822d;76db4e4f32ce60e12c6add5c4efcd6b6
ERR10077606	SAMEA110591377	ERX9617206	PRJEB55223	9606	Homo sapiens	11568482945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/006/ERR10077606/ERR10077606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/006/ERR10077606/ERR10077606_2.fastq.gz	584185bfcfb272ed129645a44063b1aa;4b8d90a327ad221e5e96b251e21fdb35
ERR10077607	SAMEA110591377	ERX9617207	PRJEB55223	9606	Homo sapiens	11571317494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR10077607/ERR10077607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/007/ERR10077607/ERR10077607_2.fastq.gz	36102e1f8a596c0868dc04714c9168f1;0562e5960888cdc280d4d765d6d76cf3
ERR10077611	SAMEA110591377	ERX9617211	PRJEB55223	9606	Homo sapiens	42369510390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/011/ERR10077611/ERR10077611.fastq.gz	b807ecab426d1d3aeed34eb29b585383
ERR10077612	SAMEA110591378	ERX9617212	PRJEB55223	9606	Homo sapiens	14922349295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/012/ERR10077612/ERR10077612.fastq.gz	5ba112f821cff98489f2d572d3b70f0c
ERR10077613	SAMEA110591379	ERX9617213	PRJEB55223	9606	Homo sapiens	486975291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/013/ERR10077613/ERR10077613.fastq.gz	fe2dfcd05c148fef5096f771f264cafb
ERR10077614	SAMEA110591380	ERX9617214	PRJEB55223	9606	Homo sapiens	575255732	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/014/ERR10077614/ERR10077614.fastq.gz	36e6a6c8c12e6feb3d3a4679eba9ee67
ERR10077615	SAMEA110591381	ERX9617215	PRJEB55223	9606	Homo sapiens	18501384987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/015/ERR10077615/ERR10077615.fastq.gz	d71a4e20d651407e71710e1b2dfb6410
ERR10077616	SAMEA110591382	ERX9617216	PRJEB55223	9606	Homo sapiens	955203258	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/016/ERR10077616/ERR10077616.fastq.gz	c2b0b7545184c6b4c20fd2a9b84b014d
ERR10035143	SAMEA110468490	ERX9575507	PRJEB51705	9606	Homo sapiens	836634728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/043/ERR10035143/ERR10035143.fastq.gz	5513b39b9e8c8f924605037388b2414f
ERR10035221	SAMEA110468494	ERX9575585	PRJEB51705	9606	Homo sapiens	88897156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/021/ERR10035221/ERR10035221.fastq.gz	c787eae2d4689febc2b4070c1fa85b48
ERR10035222	SAMEA110468496	ERX9575586	PRJEB51705	9606	Homo sapiens	117064116	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/022/ERR10035222/ERR10035222.fastq.gz	a0b2e49ef9158c701f1d7a277996ffe8
ERR10035226	SAMEA110468493	ERX9575590	PRJEB51705	9606	Homo sapiens	450811745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/026/ERR10035226/ERR10035226.fastq.gz	f7ce1f5346742cb8cc12aab562b6b1f4
ERR10035227	SAMEA110468495	ERX9575591	PRJEB51705	9606	Homo sapiens	810703613	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/027/ERR10035227/ERR10035227.fastq.gz	7012e81dc1b5f1624d3c5fb4942c3ed9
ERR10035228	SAMEA110468492	ERX9575592	PRJEB51705	9606	Homo sapiens	1027274717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/028/ERR10035228/ERR10035228.fastq.gz	eb1d15488b79f464d0785ee7db637872
ERR10036467	SAMEA110468491	ERX9576831	PRJEB51705	9606	Homo sapiens	2527776509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/067/ERR10036467/ERR10036467.fastq.gz	5cfce972fe6f4e156bf11f9497f818fb
ERR10140674	SAMEA13565457	ERX9677676	PRJEB51705	9606	Homo sapiens	2905287540	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10140674/ERR10140674.fastq.gz	6f3b98079126ece7abb7bc191d6f2258
ERR12257462	SAMEA13565464	ERX11668358	PRJEB51705	9606	Homo sapiens	4737592324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/062/ERR12257462/ERR12257462.fastq.gz	43217d165a83ed70d8bae8c01a65590a
ERR12258351	SAMEA13565464	ERX11668639	PRJEB51705	9606	Homo sapiens	12123923120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/051/ERR12258351/ERR12258351.fastq.gz	f94d3d00d05b1b6eaf8f9f04fd1e8930
ERR12264699	SAMEA13565463	ERX11674987	PRJEB51705	9606	Homo sapiens	65565113162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/099/ERR12264699/ERR12264699.fastq.gz	1851cfa6a7e25039774d358ce8992eb7
ERR13153950	SAMEA110468494	ERX12525345	PRJEB51705	9606	Homo sapiens	706915857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/050/ERR13153950/ERR13153950.fastq.gz	41de54c34a645055a2760e0e860618ce
ERR13153963	SAMEA110468494	ERX12525358	PRJEB51705	9606	Homo sapiens	7709347895	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/063/ERR13153963/ERR13153963.fastq.gz	bafb7bf106112119fb8232830babe2ce
ERR13153983	SAMEA110468495	ERX12525378	PRJEB51705	9606	Homo sapiens	508989525	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/083/ERR13153983/ERR13153983.fastq.gz	780989d7f636b46171bdce17bc6b5a0e
ERR13153996	SAMEA110468495	ERX12525391	PRJEB51705	9606	Homo sapiens	7770508974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/096/ERR13153996/ERR13153996.fastq.gz	c86efa123a8fb003bc596c047d712281
ERR13154020	SAMEA13565458	ERX12525415	PRJEB51705	9606	Homo sapiens	1707909452	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/020/ERR13154020/ERR13154020.fastq.gz	4e565ca0b945ca81beaadacb05c2ec9d
ERR13154027	SAMEA13565458	ERX12525422	PRJEB51705	9606	Homo sapiens	1864342356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/027/ERR13154027/ERR13154027.fastq.gz	d4ecc23dca7bd50ed8a49e31a8d08bc4
ERR13154042	SAMEA13565459	ERX12525437	PRJEB51705	9606	Homo sapiens	2995714319	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/042/ERR13154042/ERR13154042.fastq.gz	96d54e3bca46ba71ac076eb244a7d3d5
ERR13156075	SAMEA13565466	ERX12527470	PRJEB51705	9606	Homo sapiens	2036383765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/075/ERR13156075/ERR13156075.fastq.gz	b4a1ff37707a202dab6abfbc8be81040
ERR13156113	SAMEA13565454	ERX12527508	PRJEB51705	9606	Homo sapiens	2440099064	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/013/ERR13156113/ERR13156113.fastq.gz	a1064d3c29460f43d5168d34b30b4fde
ERR13156121	SAMEA13565459	ERX12527516	PRJEB51705	9606	Homo sapiens	2688384662	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/021/ERR13156121/ERR13156121.fastq.gz	710c21ac99f88971f81e16b5e1042e26
ERR13158153	SAMEA13565465	ERX12529548	PRJEB51705	9606	Homo sapiens	165711441	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13158153/ERR13158153.fastq.gz	7732d30951bd03dfd669196edd25aefe
ERR13158154	SAMEA13565465	ERX12529549	PRJEB51705	9606	Homo sapiens	107990295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13158154/ERR13158154.fastq.gz	9dc3ec1706b9f22c631ad1aecaa7a364
ERR13158163	SAMEA13565466	ERX12529558	PRJEB51705	9606	Homo sapiens	9757326616	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/063/ERR13158163/ERR13158163.fastq.gz	718d4db8f3e5e2d93098b024de6802a1
ERR13158188	SAMEA13565465	ERX12529583	PRJEB51705	9606	Homo sapiens	2363612493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/088/ERR13158188/ERR13158188.fastq.gz	73cbadb5893c49f04fbc66bb34c2fe42
ERR13158228	SAMEA13565476	ERX12529623	PRJEB51705	9606	Homo sapiens	1467970727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/028/ERR13158228/ERR13158228.fastq.gz	d0d7ccdeab503a664cc3bc60df2dcedc
ERR13158256	SAMEA13565452	ERX12529651	PRJEB51705	9606	Homo sapiens	2745404112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/056/ERR13158256/ERR13158256.fastq.gz	22f2f4b10091d94dff35211fb7f2d2d6
ERR13158277	SAMEA13565476	ERX12529672	PRJEB51705	9606	Homo sapiens	2870627474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/077/ERR13158277/ERR13158277.fastq.gz	e268e6311503f3d2e35e254d7d530a66
ERR13158328	SAMEA13565453	ERX12529716	PRJEB51705	9606	Homo sapiens	6188759869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/028/ERR13158328/ERR13158328.fastq.gz	9667edcc79544040b602805706a4d5be
ERR13158333	SAMEA13565450	ERX12529721	PRJEB51705	9606	Homo sapiens	36558469096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/033/ERR13158333/ERR13158333.fastq.gz	ef69097ed2737f596c2c7e58dabae4e4
ERR13158339	SAMEA13565476	ERX12529727	PRJEB51705	9606	Homo sapiens	10807076980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/039/ERR13158339/ERR13158339.fastq.gz	410660c45f777601f9014bf8a1aae2bd
ERR13158559	SAMEA13565451	ERX12529938	PRJEB51705	9606	Homo sapiens	18416182198	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/059/ERR13158559/ERR13158559.fastq.gz	4e7c7dac08262e49bdafd6c195776a83
ERR13158803	SAMEA13565453	ERX12530182	PRJEB51705	9606	Homo sapiens	25352647546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/003/ERR13158803/ERR13158803.fastq.gz	a2de419a82bd85212815fb89e95ad32a
ERR13159132	SAMEA13565465	ERX12530511	PRJEB51705	9606	Homo sapiens	39278936484	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/032/ERR13159132/ERR13159132.fastq.gz	6aaf812ab8c823a76a9e7718ac5a9d6f
ERR13159352	SAMEA13565452	ERX12530731	PRJEB51705	9606	Homo sapiens	20496372954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/052/ERR13159352/ERR13159352.fastq.gz	c7b1bf7cdf67e7020425f9fc828115c6
ERR13159657	SAMEA13565451	ERX12531036	PRJEB51705	9606	Homo sapiens	23711978100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13159657/ERR13159657.fastq.gz	088e2633facbc98f6e20af69717d510d
ERR13172637	SAMEA13565456	ERX12544017	PRJEB51705	9606	Homo sapiens	2164846146	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/037/ERR13172637/ERR13172637.fastq.gz	9002fda046528cbbd3abd534f97221c6
ERR13172653	SAMEA110468492	ERX12544033	PRJEB51705	9606	Homo sapiens	61044874	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13172653/ERR13172653.fastq.gz	3f6fbea4029b20e712c6e0a84d0cd0aa
ERR13172660	SAMEA13565456	ERX12544040	PRJEB51705	9606	Homo sapiens	11209397622	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13172660/ERR13172660.fastq.gz	02de58dc86c895af89ea7bbd02a3d6f1
ERR13172663	SAMEA110468492	ERX12544043	PRJEB51705	9606	Homo sapiens	1700362627	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/063/ERR13172663/ERR13172663.fastq.gz	cc914998efb8e832932cd2fb49fd0e1c
ERR13172683	SAMEA110468493	ERX12544063	PRJEB51705	9606	Homo sapiens	44755245	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/083/ERR13172683/ERR13172683.fastq.gz	f278580ab63d5dd97b8b087c46943c26
ERR13172688	SAMEA110468493	ERX12544068	PRJEB51705	9606	Homo sapiens	1089338867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/088/ERR13172688/ERR13172688.fastq.gz	c397abd6f068801f035fd11c3bc1037c
ERR13172881	SAMEA110468496	ERX12544261	PRJEB51705	9606	Homo sapiens	6947729558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/081/ERR13172881/ERR13172881.fastq.gz	13daeb476854c7644cb23056f2e4a98e
ERR13173028	SAMEA13565456	ERX12544408	PRJEB51705	9606	Homo sapiens	11021223955	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/028/ERR13173028/ERR13173028.fastq.gz	a21df61e5f2443b07be43315a0fbee38
ERR13231253	SAMEA13565455	ERX12602002	PRJEB51705	9606	Homo sapiens	1579833383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/053/ERR13231253/ERR13231253.fastq.gz	f800f0ad54c5e12991cee718bb3e978f
ERR13231254	SAMEA13565455	ERX12602003	PRJEB51705	9606	Homo sapiens	5538299006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13231254/ERR13231254.fastq.gz	f1766228add76b838ae67fafae3f4d63
ERR13231255	SAMEA13565455	ERX12602004	PRJEB51705	9606	Homo sapiens	1456487356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13231255/ERR13231255.fastq.gz	790758f083399f7404bfbb07abe92191
ERR13231256	SAMEA110468490	ERX12602005	PRJEB51705	9606	Homo sapiens	24069788	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/056/ERR13231256/ERR13231256.fastq.gz	4b2096069c6b644c501dc0032ea2d007
ERR13231257	SAMEA110468490	ERX12602006	PRJEB51705	9606	Homo sapiens	49110730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13231257/ERR13231257.fastq.gz	58a9d4f9826e271b451566aa65be76d5
ERR13231258	SAMEA110468490	ERX12602007	PRJEB51705	9606	Homo sapiens	44541889	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/058/ERR13231258/ERR13231258.fastq.gz	d8f516ee0536b0f9ba2a9a74a9520b5a
ERR13231259	SAMEA110468490	ERX12602008	PRJEB51705	9606	Homo sapiens	1341855967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/059/ERR13231259/ERR13231259.fastq.gz	ba8e8c9888b57cf51d5d81ce501807fe
ERR13231261	SAMEA110468490	ERX12602010	PRJEB51705	9606	Homo sapiens	64500837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/061/ERR13231261/ERR13231261.fastq.gz	090456c42fa7f67e5718851bb1fbb3ac
ERR13231262	SAMEA110468490	ERX12602011	PRJEB51705	9606	Homo sapiens	14804980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/062/ERR13231262/ERR13231262.fastq.gz	9d7ecdc05336fffae10ed24569a8e362
ERR13231263	SAMEA110468490	ERX12602012	PRJEB51705	9606	Homo sapiens	46975057	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/063/ERR13231263/ERR13231263.fastq.gz	38ab25671f386cb1ca8de3c86b404e51
ERR13231264	SAMEA13565455	ERX12602013	PRJEB51705	9606	Homo sapiens	5363019169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13231264/ERR13231264.fastq.gz	4d0c161394a6cd5025e70e7235a8e3ca
ERR13231265	SAMEA110468490	ERX12602014	PRJEB51705	9606	Homo sapiens	33518003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/065/ERR13231265/ERR13231265.fastq.gz	2b943b3c65d5d417496215c5fc69b175
ERR13231267	SAMEA13565462	ERX12602016	PRJEB51705	9606	Homo sapiens	1599022560	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13231267/ERR13231267.fastq.gz	67cf3e673ad2d410657e70d91a5113d8
ERR13231269	SAMEA13565461	ERX12602018	PRJEB51705	9606	Homo sapiens	2076600178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/069/ERR13231269/ERR13231269.fastq.gz	0fe994e6ef79faa80c73798d447e8334
ERR13231271	SAMEA13565460	ERX12602020	PRJEB51705	9606	Homo sapiens	1518776954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/071/ERR13231271/ERR13231271.fastq.gz	80eb380f4a9c9566e32ad67f7323604c
ERR13249501	SAMEA110468491	ERX12620152	PRJEB51705	9606	Homo sapiens	69262289	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/001/ERR13249501/ERR13249501.fastq.gz	7d10769a825b3a7778f278e06e3215bc
ERR13249502	SAMEA110468491	ERX12620153	PRJEB51705	9606	Homo sapiens	33698141	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/002/ERR13249502/ERR13249502.fastq.gz	465ce48ba02ee4097a7c5ca512ec7758
ERR13249503	SAMEA110468491	ERX12620154	PRJEB51705	9606	Homo sapiens	2980174503	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/003/ERR13249503/ERR13249503.fastq.gz	722930f6c6b5f05ee704ee1e2064b7de
ERR13249505	SAMEA110468491	ERX12620156	PRJEB51705	9606	Homo sapiens	1166450142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/005/ERR13249505/ERR13249505.fastq.gz	a6c976cfda71afc557556ce5165b3402
ERR13249506	SAMEA13565477	ERX12620157	PRJEB51705	9606	Homo sapiens	1770051602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/006/ERR13249506/ERR13249506.fastq.gz	037bbf9b168fddc5731c8ad1919e232f
ERR13249530	SAMEA13565457	ERX12620177	PRJEB51705	9606	Homo sapiens	355340657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/030/ERR13249530/ERR13249530.fastq.gz	d59eefe5291d0d879e17abb450f40043
ERR13249717	SAMEA13565457	ERX12620364	PRJEB51705	9606	Homo sapiens	7241446567	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/017/ERR13249717/ERR13249717.fastq.gz	ad5a08e9857e8881d6a611f44c7776b6
ERR13249718	SAMEA13565457	ERX12620365	PRJEB51705	9606	Homo sapiens	7350744268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/018/ERR13249718/ERR13249718.fastq.gz	affdbef2250c093fd7388ced4fbc50ca
ERR13249736	SAMEA13565472	ERX12620383	PRJEB51705	9606	Homo sapiens	2760551543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/036/ERR13249736/ERR13249736.fastq.gz	7fb6b530d0b03cff98ff15ea7459edea
ERR13250171	SAMEA13565467	ERX12620794	PRJEB51705	9606	Homo sapiens	18090456215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/071/ERR13250171/ERR13250171.fastq.gz	b188853dc4b63a5ab127c625c155bb0f
ERR13250172	SAMEA13565467	ERX12620795	PRJEB51705	9606	Homo sapiens	17932034107	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13250172/ERR13250172.fastq.gz	32dabbd2f2230189820885731eeeee2e
ERR13250183	SAMEA13565468	ERX12620806	PRJEB51705	9606	Homo sapiens	18629427345	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/083/ERR13250183/ERR13250183.fastq.gz	03bfdd4ef64ca0e80933e5acd45635b3
ERR13250193	SAMEA13565469	ERX12620816	PRJEB51705	9606	Homo sapiens	17305332000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13250193/ERR13250193.fastq.gz	a845c2b492d83c5af349971a658d3f75
ERR13250194	SAMEA13565469	ERX12620817	PRJEB51705	9606	Homo sapiens	17452478724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/094/ERR13250194/ERR13250194.fastq.gz	ffe0aadc0ca0366ce6233fa190d2e164
